COMMUNE_EQUIPEMENT,CODE_EQUIPEMENT_PERE,EQUIPEMENT_PERE,CODE_EQUIPEMENT,EQUIPEMENT,CD_TYPE_EQUIPEMENT,TYPE_EQUIPEMENT,DATE_MAJ_EQUIPEMENT,ACTIVITE_PRATIQUE,NUM_DE_RUE,ADRESSE,CODE_POSTAL,GESTIONNAIRE,PROPRIETAIRE,ACCES_PMR,NATURE_DU_SOL,TYPE_ECLAIRAGE,LONGUEUR,LARGEUR,HAUTEUR,PROFONDEUR_MIN,PROFONDEUR_MAX,NB_VEST_ARBITRES_EQUIPEMENT,NB_DOUCHES_EQUIPEMENT,NB_PLACE_TRIBUNE_EQUIPEMENT,NB_TRIBUNES_EQUIPEMENT,NB_VEST_JEUNES_EQUIPEMENT,CAPACITE_DEBOUT_EQUIPEMENT,CAPACITE_TOTAL_EQUIPEMENT,NB_UNITE_EQUIPEMENT,UNITES_EQUIPEMENT,LONGITUDE,LATITUDE
AURIOLLES                             ,,,10047,Salle Polyvalente ,500,"Salle polyvalente (sport+socioculturelle)",09-10-2009,,,"LE BOURG",33790,COMMUNE D'AURIOLLES,COMMUNE D'AURIOLLES,,"Carrelage","Normal",35,20,3,,,,,,,,,,,,,
AUDENGE                               ,,,8905,Domaine Public AUDENGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUDENGE                               ,,,8821,Plaine des Sports de Pessalle,80,"Complexe Sportif",,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,,,,,,,,,,,,,,,,,,
AUDENGE                               ,8870,Tennis club audengeois,202,Court de tennis n°1,201,"Court de tennis",01-10-2009,,,"ROND POINT DES ALOUETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Tout temps perméable (béton poreux ou quick)","Entrainement",36,18,,,,,,,,,,,,,-1.0098938,44.68542
AUDENGE                               ,8870,Tennis club audengeois,204,Court de tennis n°2,201,"Court de tennis",01-10-2009,,,"ROND POINT DES ALOUETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Tout temps perméable (béton poreux ou quick)","Entrainement",36,18,,,,,,,,,,,,,-1.0108845,44.685745
AUDENGE                               ,8870,Tennis club audengeois,495,Court de tennis n°3,201,"Court de tennis",01-10-2009,,,"ROND POINT DES ALOUETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Tout temps perméable (béton poreux ou quick)","Entrainement",36,18,,,,,,,,,,,,,-1.0105691,44.68532
AUDENGE                               ,8870,Tennis club audengeois,496,Court de tennis n°4,201,"Court de tennis",01-10-2009,,,"ROND POINT DES ALOUETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Tout temps perméable (béton poreux ou quick)","Entrainement",36,18,,,,,,,,,,,,,-1.0101856,44.685875
AUDENGE                               ,8820,Boulodrome et plateaux d'évolution,9786,aire multisports,420,"Equipement de proximité",22-09-2009,,,"PLACE DU MARCHÉ",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Synthétique","Entrainement",24,12,,,,,,,,,,,,,,
AUDENGE                               ,,,9580,Collége Jean Verdier,90,"Etablissement scolaire",,,,"RUE DES CIGALES",33980,Département,Département,,,,,,,,,,,,,,,,,,,
AUDENGE                               ,9580,Collége Jean Verdier,9585,Fronton de pelote Basque,207,"Fronton de pelote basque",01-10-2009,,,"RUE DES CIGALES",33980,Département,Département,,"Ciment","Non éclairé",10,10,6,,,,,,,,,,,,,
AUDENGE                               ,8821,Plaine des Sports de Pessalle,961,Mur d'escalade,409,"Mur d'escalade",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Synthétique","Entrainement",1,5,6,,,,,,,,,,,,-1.0077643,44.686954
AUDENGE                               ,,,195,Plateau d'évolution de la Braneyre,415,"Patinoire Rollers Plein air",01-10-2009,,,"LIEU DIT LA BRANEYRE",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Ciment","Non éclairé",33,17,,,,,,,,,,,,,-0.9925168,44.68837
AUDENGE                               ,,,205,Bassin Emile ORTEL,310,"Piscine de Plein Air",01-10-2009,,,"LE PORT",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Ciment","Non éclairé",250,18,,0,2,,4,,,2,,9375,,2 vest coll et 2 vest handi 4 douches indi,-1.019492,44.680504
AUDENGE                               ,9580,Collége Jean Verdier,9581,Piste d'athlétisme de vitesse,811,"Piste linéaire d'athlétisme",01-10-2009,,,"RUE DES CIGALES",33980,Département,Département,,"Bitumineux","Non éclairé",90,5,,,,,,,,,,,5,couloirs,,
AUDENGE                               ,9580,Collége Jean Verdier,9584,Plateau Polyvalent,202,"Plateau polyvalent (surface goudronnée: hand, basket...)",07-10-2009,,,"RUE DES CIGALES",33980,Département,Département,,"Bitumineux","Non éclairé",40,20,,,,,,,,,,,,,,
AUDENGE                               ,,,10102,Plateau d'évolution de l'école elementaire,202,"Plateau polyvalent (surface goudronnée: hand, basket...)",01-10-2009,,,"RUE DES ECOLES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Bitumineux","Non éclairé",30,15,,,,,,,,,,,,,,
AUDENGE                               ,8821,Plaine des Sports de Pessalle,212,Salle d'art martiaux ,110,"Salle d'art martiaux / Dojo",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Carrelage","Compétition",40,30,8,,,1,2,,,2,,,,,-1.0083044,44.687336
AUDENGE                               ,,,214,Salle de Danse,114,"Salle de danse",01-10-2009,,,"RUE DES HARAS",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Parquet","Entrainement",13,7,2,,,,,,,,,,,,-1.0128839,44.68436
AUDENGE                               ,8821,Plaine des Sports de Pessalle,10101,Salle de Gymnastique,111,"Salle de gymnastique",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Synthétique","Entrainement",15,8,3,,,,,,,,,,,,,
AUDENGE                               ,8821,Plaine des Sports de Pessalle,206,Salle Omnisports,101,"Salle de sport / Gymnase/Salle Omnisports",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Synthétique","Compétition",44,22,12,,,2,4,216,1,4,,,,,-1.0091325,44.687256
AUDENGE                               ,8821,Plaine des Sports de Pessalle,211,Petit Gymnase,101,"Salle de sport / Gymnase/Salle Omnisports",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Parquet","Compétition",38,18,7,,,,3,,,3,,,,,-1.0144461,44.6858
AUDENGE                               ,9580,Collége Jean Verdier,9583,sautoir en hauteur,812,"Sautoir en hauteur",01-10-2009,,,"RUE DES CIGALES",33980,Département,Département,,"Bitumineux","Non éclairé",13,20,,,,,,,,,,,,,,
AUDENGE                               ,9580,Collége Jean Verdier,9582,Sautoir en longueur,814,"Sautoir en longueur et X3 sauts",01-10-2009,,,"RUE DES CIGALES",33980,Département,Département,,"Bitumineux","Non éclairé",17,5,,,,,,,,,,,,,,
AUDENGE                               ,8871,Stand de tir,197,Stand de tir arme rayée 100 métres,210,"Stand de tir arme rayée 100 métres",01-10-2009,,,"ALLÉE DE CRABITÈRE",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Sable","Non éclairé",240,30,,,,,,,,,,,,,-0.98181677,44.68945
AUDENGE                               ,8871,Stand de tir,198,Stand de tir arme rayée 50 métres,209,"Stand de tir arme rayée 50 métres",01-10-2009,,,"ALLÉE DE CRABITÈRE",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Sable","Non éclairé",50,36,,,,,,,,,,,,,-0.98178536,44.690197
AUDENGE                               ,8821,Plaine des Sports de Pessalle,9115,terrain de foot a 7 N°2,200,"Terrain de football",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Pelouse","Entrainement",60,50,,,,,,,,,,,,,,
AUDENGE                               ,8821,Plaine des Sports de Pessalle,190,Terrain de foot a 7 N°1,200,"Terrain de football",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Pelouse","Entrainement",60,50,,,,,,,,,,,,,-1.0085678,44.686886
AUDENGE                               ,8821,Plaine des Sports de Pessalle,189,Terrain de football,200,"Terrain de football",01-10-2009,,,"RUE DES FAUVETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Pelouse","Entrainement",100,60,,,,,,,,,,,,,-1.009505,44.68673
AUDENGE                               ,,,191,Stade municipal de football,200,"Terrain de football",01-10-2009,,,"RUE DU STADE",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Pelouse","Non éclairé",100,65,,,,1,3,300,1,5,,,,,-1.0168548,44.686615
AUDENGE                               ,8820,Boulodrome et plateaux d'évolution,199,Terrain de pétanque,215,"Terrain de pétanque",01-10-2009,,,"PLACE DU MARCHÉ",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Sol stabilisé (cendré ou gravé)","Entrainement",24,16,,,,,,,,,,,,,-1.0160902,44.682274
AUDENGE                               ,,,8820,Boulodrome et plateaux d'évolution,20,"Terrain de sport et plaine de jeux",,,,"PLACE DU MARCHÉ",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,,,,,,,,,,,,,,,,,,
AUDENGE                               ,,,8870,Tennis club audengeois,20,"Terrain de sport et plaine de jeux",,,,"ROND POINT DES ALOUETTES",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,,,,,,,,,,,,,,,,,,
AUDENGE                               ,,,8871,Stand de tir,20,"Terrain de sport et plaine de jeux",,,,"ALLÉE DE CRABITÈRE",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,,,,,,,,,,,,,,,,,,
AUDENGE                               ,8820,Boulodrome et plateaux d'évolution,193,Plateau d'évolution roller ,220,"Terrain ou plateau d'évolution (stabilisé ou herbeux, diverses disciplines)",01-10-2009,,,"PLACE DU MARCHÉ",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Bitumineux","Non éclairé",37,20,,,,,,,,,,,,,-1.0165212,44.681675
AUDENGE                               ,8820,Boulodrome et plateaux d'évolution,194,Plateau d'évolution Roller ,220,"Terrain ou plateau d'évolution (stabilisé ou herbeux, diverses disciplines)",01-10-2009,,,"PLACE DU MARCHÉ",33980,COMMUNE D'AUDENGE,COMMUNE D'AUDENGE,,"Bitumineux","Non éclairé",43,17,,,,,,,,,,,,,-1.0156822,44.68178
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2046,Court de tennis n°1,201,"Court de tennis",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Tout temps perméable (béton poreux ou quick)","Compétition",36,18,,,,,,,,,,,,,-0.39767137,45.014896
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2047,Court de tennis n°2,201,"Court de tennis",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Tout temps perméable (béton poreux ou quick)","Compétition",36,18,,,,,,,,,,,,,-0.3974297,45.01488
AUBIE ET ESPESSAS                     ,,,2042,Plateau multisports,420,"Equipement de proximité",08-03-2012,,,"LE BOURG",33240,Commune,Commune,,"Bitumineux","Non éclairé",40,26,,,,,,,,,,,,,-0.406446,45.019665
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2045,Maison des Associations,510,"Maison des Associations",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Carrelage","Entrainement",10,4,2,,,,,,,,,,,,-0.3971684,45.014988
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2050,Piscine de Plein Air,310,"Piscine de Plein Air",01-10-2009,,,"LE BOURG",33240,COMMUNE D'AUBIE ET ESPESSAS,COMMUNE D'AUBIE ET ESPESSAS,,"Béton","Non éclairé",33,11,1,0,1,,2,,,10,,569,,10 cabines,-0.3987921,45.015236
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2051,Plan d'eau,424,"Plan d'eau",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Eau","Non éclairé",200,70,,,,,,,,,,,,,-0.39825022,45.013504
AUBIE ET ESPESSAS                     ,,,2044,Salle des Fêtes "les Grilles",508,"Salle des fêtes",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Carrelage","Entrainement",20,10,5,,,,,,,,,,,,-0.40393198,45.019638
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2041,Terrain de football,200,"Terrain de football",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Prairie","Entrainement",100,64,,,,1,2,,,2,,,,,-0.3966773,45.01429
AUBIE ET ESPESSAS                     ,8780,Centre de Loisirs G. Corbizet,2043,Terrain de pétanque,215,"Terrain de pétanque",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Sol stabilisé (cendré ou gravé)","Entrainement",40,28,,,,,,,,,,,,,-0.39595678,45.014603
AUBIE ET ESPESSAS                     ,,,8780,Centre de Loisirs G. Corbizet,20,"Terrain de sport et plaine de jeux",,,,"LE BOURG",33240,COMMUNE D'AUBIE ET ESPESSAS,COMMUNE D'AUBIE ET ESPESSAS,,,,,,,,,,,,,,,,,,,
AUBIAC                                ,,,8682,Aire de Loisirs Pré de la Hount,80,"Complexe Sportif",,,,"PRÉ DE LA HOUNT",33430,COMMUNE D'AUBIAC,COMMUNE D'AUBIAC,,,,,,,,,,,,,,,,,,,
AUBIAC                                ,8682,Aire de Loisirs Pré de la Hount,3407,Terrain de basket,420,"Equipement de proximité",12-08-2009,,,"PRÉ DE LA HOUNT",33430,COMMUNE D'AUBIAC,COMMUNE D'AUBIAC,,"Gravier","Non éclairé",15,7,,,,,,,,,,,,,-0.24166588,44.469635
AUBIAC                                ,8682,Aire de Loisirs Pré de la Hount,3408,Salle des fêtes,508,"Salle des fêtes",12-08-2009,,,"PRÉ DE LA HOUNT",33430,COMMUNE D'AUBIAC,COMMUNE D'AUBIAC,,"Carrelage","Entrainement",15,12,3,,,,,,,,,,,,,
AUBIAC                                ,8682,Aire de Loisirs Pré de la Hount,3404,Mini Terrain de football,200,"Terrain de football",12-08-2009,,,"PRÉ DE LA HOUNT",33430,COMMUNE D'AUBIAC,COMMUNE D'AUBIAC,,"Prairie","Non éclairé",41,25,,,,,,,,,,,,,-0.24126527,44.46994
AUBIAC                                ,8682,Aire de Loisirs Pré de la Hount,3406,Terrain de pétanque,215,"Terrain de pétanque",12-08-2009,,,"PRÉ DE LA HOUNT",33430,COMMUNE D'AUBIAC,COMMUNE D'AUBIAC,,"Calcaire","Non éclairé",15,9,,,,,,,,,,,,,-0.24141239,44.469585
AUBIAC                                ,8682,Aire de Loisirs Pré de la Hount,3405,Terrain de volley ball,205,"Terrain de volley ball",12-08-2009,,,"PRÉ DE LA HOUNT",33430,COMMUNE D'AUBIAC,COMMUNE D'AUBIAC,,"Prairie","Non éclairé",25,10,,,,,,,,,,,,,-0.24148934,44.46962
ASQUES                                ,,,2271,Maison du Port,421,"Base nautique/Voile/Kayak/Aviron",01-10-2009,,,"LE PORT",33240,Commune,Commune,,"Béton","Entrainement",6,6,3,,,,,,,,,,,,-0.41354603,44.949608
ASQUES                                ,8135,Halte Nautique,2269,Ponton de la halte nautique,421,"Base nautique/Voile/Kayak/Aviron",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Parquet","Entrainement",43,2,,,,,,,,,,,,,-0.41300696,44.948444
ASQUES                                ,8135,Halte Nautique,2270,Base nautique,421,"Base nautique/Voile/Kayak/Aviron",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Synthétique","Entrainement",6,5,,,,,1,,,1,,,,,-0.41292873,44.948914
ASQUES                                ,,,2268,Court de Tennis (detruit),201,"Court de tennis",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Bitumineux","Non éclairé",36,18,,,,,,,,,,,,,-0.4141559,44.954266
ASQUES                                ,,,2274,Plateau scolaire La Niguerède,202,"Plateau polyvalent (surface goudronnée: hand, basket...)",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Bitumineux","Non éclairé",31,14,,,,,,,,,,,,,-0.41345096,44.95205
ASQUES                                ,,,2273,Salle des Fêtes,508,"Salle des fêtes",01-10-2009,,,"LE BOURG",33240,Commune,Commune,,"Carrelage","Entrainement",12,9,3,,,,,,,,,,,,-0.4129206,44.95209
ASQUES                                ,,,8135,Halte Nautique,40,"Surface destinée aux activités physiques (dont plan d'eau)",,,,"LE BOURG",33240,Commune,Commune,,,,,,,,,,,,,,,,,,,
ASQUES                                ,,,2272,Boulodrome,215,"Terrain de pétanque",01-10-2009,,,"LE PORT",33240,Commune,Commune,,"Sol stabilisé (cendré ou gravé)","Professionnel",34,14,,,,,,,,,,,,,-0.4139289,44.94966
ARVEYRES                              ,8533,Plaine des Jeux,2672,Court de tennis n°2,201,"Court de tennis",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Béton poreux (Quick)","Entrainement",36,18,,,,,,,,,,,,,-0.28748772,44.8841
ARVEYRES                              ,8533,Plaine des Jeux,2671,Court de tennis n°1,201,"Court de tennis",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Béton","Entrainement",36,18,,,,,1,,,1,,,,,-0.28788647,44.884235
ARVEYRES                              ,,,8530,Collège Jean Aurillac,90,"Etablissement scolaire",,,,"RUE DE PEYTOUT",33500,Département,Département,,,,,,,,,,,,,,,,,,,
ARVEYRES                              ,,,2675,Foyer Municipal,507,"Foyer rural",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Carrelage","Entrainement",19,10,4,,,,,,,,,,,,-0.28573102,44.885513
ARVEYRES                              ,,,2677,Salle d'Association,510,"Maison des Associations",13-08-2009,,,"PORT DU NOYER",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Carrelage","Entrainement",19,9,3,,,,,,,,,,,,-0.25527796,44.91098
ARVEYRES                              ,8530,Collège Jean Aurillac,10077,Piste d'athlétisme de vitesse,811,"Piste linéaire d'athlétisme",01-10-2009,,,"RUE DE PEYTOUT",33500,Département,Département,,"Bitumineux","Non éclairé",60,4,,,,,,,,,,,,,,
ARVEYRES                              ,8530,Collège Jean Aurillac,10076,aire de jeu Stabilisé,202,"Plateau polyvalent (surface goudronnée: hand, basket...)",01-10-2009,,,"RUE DE PEYTOUT",33500,Département,Département,,"Sol stabilisé (cendré ou gravé)","Non éclairé",40,15,,,,,,,,,,,,,,
ARVEYRES                              ,8533,Plaine des Jeux,2667,Plateau polyvalent ,202,"Plateau polyvalent (surface goudronnée: hand, basket...)",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Béton","Non éclairé",42,22,,,,,,,,,,,,,-0.2880643,44.88398
ARVEYRES                              ,8530,Collège Jean Aurillac,2669,Plateau polyvalent ,202,"Plateau polyvalent (surface goudronnée: hand, basket...)",13-08-2009,,,"RUE DE PEYTOUT",33500,Département,Département,,"Bitumineux","Non éclairé",44,22,,,,,,,,,,,,,-0.28605333,44.88348
ARVEYRES                              ,8530,Collège Jean Aurillac,2676,Salle de danse,114,"Salle de danse",13-08-2009,,,"RUE DE PEYTOUT",33500,SI COLLEGE D'ARVEYRES,SI COLLEGE D'ARVEYRES,,"Béton","Entrainement",7,8,3,,,,,,,,,,,,-0.2861224,44.882793
ARVEYRES                              ,8530,Collège Jean Aurillac,2674,Salle de sport ,101,"Salle de sport / Gymnase/Salle Omnisports",13-08-2009,,,"RUE DE PEYTOUT",33500,SI COLLEGE D'ARVEYRES,SI COLLEGE D'ARVEYRES,,"Synthétique","Entrainement",44,24,,,,,3,,,2,,,,,-0.28589985,44.882908
ARVEYRES                              ,8530,Collège Jean Aurillac,10075,Sautoir en longueur,814,"Sautoir en longueur et X3 sauts",01-10-2009,,,"RUE DE PEYTOUT",33500,Département,Département,,"Sol stabilisé (cendré ou gravé)","Non éclairé",60,4,,,,,,,,,,,,,,
ARVEYRES                              ,8533,Plaine des Jeux,2673,Court de tennis n°3,103,"Tennis couvert",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Synthétique","Entrainement",36,18,,,,,,,,,,,,,-0.2877065,44.88418
ARVEYRES                              ,8081,Stade Municipal,2665,Terrain de football honneur,200,"Terrain de football",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Pelouse","Compétition",100,64,,,,2,6,,,4,150,,,,-0.28651926,44.885853
ARVEYRES                              ,8081,Stade Municipal,2666,Terrain de football annexe,200,"Terrain de football",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Pelouse","Entrainement",93,35,,,,,,,,,,,,,-0.2860793,44.886726
ARVEYRES                              ,8533,Plaine des Jeux,2670,Terrain de pétanque,215,"Terrain de pétanque",13-08-2009,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,"Calcaire","Non éclairé",55,24,,,,,,,,,,,,,-0.28823674,44.88442
ARVEYRES                              ,,,8081,Stade Municipal,20,"Terrain de sport et plaine de jeux",,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,,,,,,,,,,,,,,,,,,
ARVEYRES                              ,,,8533,Plaine des Jeux,20,"Terrain de sport et plaine de jeux",,,,"RUE DU 8 MAI 1945",33500,COMMUNE D'ARVEYRES,COMMUNE D'ARVEYRES,,,,,,,,,,,,,,,,,,,
ARTIGUES PRES BORDEAUX                ,,,8890,Domaine Public  ARTIGUES-PRES-BORDEAUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARTIGUES PRES BORDEAUX                ,8252,Complexe Sportif de La Blancherie,5315,Bassin Circulaire de Plein Air,312,"Bassin d'Apprentissage de Plein Air",17-09-2009,,,"BOULEVARD FEYDEAU",33370,COMMUNE DE CENON,COMMUNE DE CENON,,"Carrelage","Non éclairé",24,10,,0,1,,,,,,,,,,-0.5001952,44.849026
ARTIGUES PRES BORDEAUX                ,,,8252,Complexe Sportif de La Blancherie,80,"Complexe Sportif",,,,"BOULEVARD FEYDEAU",33370,COMMUNE DE CENON,COMMUNE DE CENON,,,,,,,,,,,,,,,,,,,
ARTIGUES PRES BORDEAUX                ,8264,Château de Lestrille,5047,Court de tennis n°2,201,"Court de tennis",17-09-2009,,,"ALLÉE DE DIANE",33370,COMMUNE D'ARTIGUES PRES BORDEAUX,COMMUNE D'ARTIGUES PRES BORDEAUX,,"Béton poreux (Quick)","Non éclairé",36,18,,,,,,,,,,,,,-0.49460074,44.873455
ARTIGUES PRES BORDEAUX                ,8265,Parc de la Mairie,5048,Court de tennis n°1,201,"Court de tennis",17-09-2009,,,"ALLÉE DES SPORTS",33370,COMMUNE D'ARTIGUES PRES BORDEAUX,COMMUNE D'ARTIGUES PRES BORDEAUX,,"Béton poreux (Quick)","Entrainement",36,18,,,,,4,,,2,,,,,-0.4924464,44.86091
ARTIGUES PRES BORDEAUX                ,8265,Parc de la Mairie,5050,Court de tennis n°3,201,"Court de tennis",17-09-2009,,,"ALLÉE DES SPORTS",33370,COMMUNE D'ARTIGUES PRES BORDEAUX,COMMUNE D'ARTIGUES PRES BORDEAUX,,"Béton poreux (Quick)","Entrainement",36,18,,,,,,,,,,,,,-0.4924127,44.86124
